id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
82;4;41.0875;32.0000;0.7500;0.0000;6.4000;1.9375;10 18 27 43
83;12;42.8167;32.0000;2.2500;0.0000;6.4000;2.1667;12 22 31 42 45 46 47 48 49 50 52 55
84;6;40.9417;32.0000;0.1250;0.0000;6.4000;2.4167;13 22 31 38 51 53
85;13;39.9673;32.0000;0.3750;0.0000;6.4000;1.1923;5 16 32 40 45 46 47 48 49 50 52 53 55
88;4;42.3375;32.0000;1.7500;0.0000;6.4000;2.1875;2 22 27 41
89;8;41.9000;32.0000;1.0000;0.0000;6.4000;2.5000;4 23 26 41 45 49 52 53
90;8;41.4625;32.0000;0.5000;0.0000;6.4000;2.5625;1 20 33 40 46 53 56 57
91;6;40.8583;32.0000;1.0000;0.0000;6.4000;1.4583;4 23 31 39 53 56
92;7;41.7331;32.0000;0.7500;0.0117;6.4000;2.5714;4 23 31 37 51 53 56
95;5;42.7000;32.0000;1.5000;0.0000;6.4000;2.8000;13 19 26 42 53
96;7;43.2929;32.0000;2.0000;0.0000;6.4000;2.8929;13 23 31 38 45 53 57
97;10;41.8250;32.0000;1.2500;0.0000;6.4000;2.1750;9 17 28 35 47 48 53 55 56 57
99;6;41.1083;32.0000;1.1250;0.0000;6.4000;1.5833;4 18 28 41 53 56
